Timestamp,Heart Rate,Label
2025-03-09 00:02:14,92.4787253944209,1.0
2025-03-09 00:02:15,138.0,0.0
2025-03-09 00:02:16,73.1131495178122,1.0
2025-03-09 00:02:17,76.25576453471542,1.0
2025-03-09 00:02:18,133.0,1.0
2025-03-09 00:02:19,96.0,0.0
2025-03-09 00:02:20,154.0,1.0
2025-03-09 00:02:21,76.79318501159803,1.0
2025-03-09 00:02:22,67.43236022984074,1.0
2025-03-09 00:02:23,153.0,0.0
2025-03-09 00:02:24,53.0,0.0
2025-03-09 00:02:25,67.44048611354609,1.0
2025-03-09 00:02:26,80.0,0.0
2025-03-09 00:02:27,72.39963749819555,1.0
2025-03-09 00:02:28,107.0,1.0
2025-03-09 00:02:29,113.0,0.0
2025-03-09 00:02:30,65.75074184280726,0.0
2025-03-09 00:02:31,76.95205244352506,1.0
2025-03-09 00:02:32,68.47447096047394,0.0
2025-03-09 00:02:34,85.44697168368143,0.0
2025-03-09 00:02:35,50.393813777772685,0.0
2025-03-09 00:02:36,142.0,1.0
2025-03-09 00:02:37,75.83345350975092,1.0
2025-03-09 00:02:39,87.12106712717805,0.0
2025-03-09 00:02:40,74.0,0.0
2025-03-09 00:02:41,65.95931710264,1.0
2025-03-09 00:02:43,79.0,0.0
2025-03-09 00:02:44,92.0,1.0
2025-03-09 00:02:45,123.0,1.0
2025-03-09 00:02:46,61.0,0.0
2025-03-09 00:02:47,76.25548586651148,1.0
2025-03-09 00:02:48,72.93015410901631,0.0
2025-03-09 00:02:49,64.0,1.0
2025-03-09 00:02:50,65.62586211563686,0.0
2025-03-09 00:02:51,62.54282623553616,1.0
2025-03-09 00:02:52,154.0,0.0
2025-03-09 00:02:53,154.0,1.0
2025-03-09 00:02:54,65.77975674822818,1.0
2025-03-09 00:02:55,92.4787253944209,1.0
2025-03-09 00:02:56,92.82024112701473,0.0
2025-03-09 00:02:57,123.0,1.0
2025-03-09 00:02:58,55.0,0.0
2025-03-09 00:02:59,80.43298029036387,1.0
2025-03-09 00:03:00,65.0,0.0
2025-03-09 00:03:01,54.36540237703356,0.0
2025-03-09 00:03:02,50.0,0.0
2025-03-09 00:03:03,87.85028827347658,1.0
2025-03-09 00:03:04,138.0,1.0
2025-03-09 00:03:05,87.84737869039091,1.0
2025-03-09 00:03:06,42.0,0.0
2025-03-09 00:03:07,154.0,1.0
2025-03-09 00:03:08,69.18744050024465,1.0
2025-03-09 00:03:09,85.65480375065351,0.0
2025-03-09 00:03:10,84.00583002617878,1.0
2025-03-09 00:03:11,74.02474616254376,0.0
2025-03-09 00:03:12,95.0,0.0
2025-03-09 00:03:13,67.52897246332934,0.0
2025-03-09 00:03:14,92.4787253944209,0.0
2025-03-09 00:03:15,156.0,1.0
2025-03-09 00:03:16,147.0,1.0
2025-03-09 00:03:17,65.0485151814662,0.0
2025-03-09 00:03:18,81.08092623967069,0.0
2025-03-09 00:03:19,88.52271138229763,1.0
2025-03-09 00:03:20,106.0,1.0
2025-03-09 00:03:22,84.49558754782267,1.0
2025-03-09 00:03:23,62.80085023108974,0.0
2025-03-09 00:03:24,118.0,1.0
2025-03-09 00:03:25,121.0,1.0
2025-03-09 00:03:26,75.25054551132904,1.0
2025-03-09 00:03:27,68.14100489216129,1.0
2025-03-09 00:03:28,77.0,0.0
2025-03-09 00:03:29,84.8495010300585,0.0
2025-03-09 00:03:30,71.22468851440175,1.0
2025-03-09 00:03:31,72.0,0.0
2025-03-09 00:03:32,79.86936557399927,0.0
2025-03-09 00:03:33,155.0,0.0
2025-03-09 00:03:34,65.14196191332174,1.0
2025-03-09 00:03:35,71.0,0.0
2025-03-09 00:03:36,74.0,0.0
2025-03-09 00:03:37,138.0,0.0
2025-03-09 00:03:39,45.0,1.0
2025-03-09 00:03:40,75.43231689644891,0.0
2025-03-09 00:03:41,88.92455941483067,0.0
2025-03-09 00:03:42,92.88338353462746,0.0
2025-03-09 00:03:43,72.18431971947774,0.0
2025-03-09 00:03:44,92.4787253944209,1.0
2025-03-09 00:03:45,74.46403901047097,0.0
2025-03-09 00:03:46,82.0,1.0
2025-03-09 00:03:47,74.28120151663707,1.0
2025-03-09 00:03:49,76.08120170428339,1.0
2025-03-09 00:03:50,83.43839509641737,1.0
2025-03-09 00:03:51,81.87049346723828,1.0
2025-03-09 00:03:52,68.43229641648284,1.0
2025-03-09 00:03:53,76.40195573726918,1.0
2025-03-09 00:03:54,140.0,1.0
2025-03-09 00:03:55,128.0,0.0
2025-03-09 00:03:57,73.71340553647944,0.0
2025-03-09 00:03:58,64.05136507633148,1.0
2025-03-09 00:03:59,66.05392697780496,0.0
2025-03-09 00:04:00,80.0,1.0
2025-03-09 00:04:01,132.0,0.0
2025-03-09 00:04:02,78.7755473283791,1.0
2025-03-09 00:04:03,152.0,0.0
2025-03-09 00:04:04,159.0,1.0
2025-03-09 00:04:05,64.0,1.0
2025-03-09 00:04:06,110.0,1.0
2025-03-09 00:04:07,89.0,0.0
2025-03-09 00:04:09,77.71184205043878,1.0
2025-03-09 00:04:10,92.4787253944209,1.0
2025-03-09 00:04:11,100.0,1.0
2025-03-09 00:04:12,130.0,0.0
2025-03-09 00:04:14,64.1974743842192,1.0
2025-03-09 00:04:15,130.0,0.0
2025-03-09 00:04:16,101.0,1.0
2025-03-09 00:04:17,41.0,1.0
2025-03-09 00:04:19,129.0,1.0
2025-03-09 00:04:20,80.0,0.0
2025-03-09 00:04:21,61.641375958313866,0.0
2025-03-09 00:04:22,112.0,0.0
2025-03-09 00:04:23,74.75632157504157,0.0
2025-03-09 00:04:24,74.96629417439657,0.0
2025-03-09 00:04:25,95.0,1.0
2025-03-09 00:04:27,65.0,1.0
2025-03-09 00:04:28,86.25289774298552,0.0
2025-03-09 00:04:29,59.94434814905395,0.0
2025-03-09 00:04:30,119.0,0.0
2025-03-09 00:04:31,75.01794872878106,0.0
2025-03-09 00:04:32,84.0,0.0
2025-03-09 00:04:33,60.562816304049456,0.0
2025-03-09 00:04:34,80.0,0.0
2025-03-09 00:04:35,55.0,0.0
2025-03-09 00:04:36,92.4787253944209,0.0
2025-03-09 00:04:37,77.6032183877122,1.0
2025-03-09 00:04:38,94.0,0.0
2025-03-09 00:04:39,76.0,1.0
2025-03-09 00:04:40,92.4787253944209,0.0
2025-03-09 00:04:41,78.14762561455164,0.0
2025-03-09 00:04:42,62.19012076262557,0.0
2025-03-09 00:04:43,81.9285303450192,1.0
2025-03-09 00:04:44,67.30276156419168,1.0
2025-03-09 00:04:45,73.40641425243535,0.0
2025-03-09 00:04:46,68.34752223531481,0.0
2025-03-09 00:04:47,85.52480043815874,1.0
2025-03-09 00:04:48,99.0,1.0
2025-03-09 00:04:49,76.74709648630679,0.0
2025-03-09 00:04:50,58.0,1.0
2025-03-09 00:04:51,74.2097771879328,1.0
2025-03-09 00:04:52,73.55095420918569,1.0
2025-03-09 00:04:53,101.0,0.0
2025-03-09 00:04:54,85.98969995819138,1.0
2025-03-09 00:04:55,85.0,0.0
2025-03-09 00:04:56,72.10078846974984,0.0
2025-03-09 00:04:57,92.4787253944209,1.0
2025-03-09 00:04:58,113.0,0.0
2025-03-09 00:04:59,41.0,1.0
2025-03-09 00:05:00,128.0,1.0
2025-03-09 00:05:01,58.0,0.0
2025-03-09 00:05:02,156.0,0.0
2025-03-09 00:05:03,95.0,1.0
2025-03-09 00:05:05,79.88989530660045,0.0
2025-03-09 00:05:06,74.35233543040293,0.0
2025-03-09 00:05:07,80.21122428379338,1.0
2025-03-09 00:05:08,71.42970799193391,0.0
2025-03-09 00:05:09,84.48339279329188,0.0
2025-03-09 00:05:10,59.94252199435834,0.0
2025-03-09 00:05:11,92.4787253944209,1.0
2025-03-09 00:05:12,159.0,0.0
2025-03-09 00:05:13,92.4787253944209,0.0
2025-03-09 00:05:14,91.58325542600288,0.0
2025-03-09 00:05:15,44.0,0.0
2025-03-09 00:05:16,80.10124361250075,0.0
2025-03-09 00:05:17,130.0,1.0
2025-03-09 00:05:18,143.0,1.0
2025-03-09 00:05:20,69.0,1.0
2025-03-09 00:05:21,58.13123048626947,1.0
2025-03-09 00:05:22,151.0,1.0
2025-03-09 00:05:23,66.8508165686502,1.0
2025-03-09 00:05:24,90.20600901763213,0.0
2025-03-09 00:05:25,79.0,1.0
2025-03-09 00:05:26,70.4749715230895,0.0
2025-03-09 00:05:27,104.0,0.0
2025-03-09 00:05:28,131.0,0.0
2025-03-09 00:05:29,68.26177922240346,1.0
2025-03-09 00:05:30,67.35813213362154,1.0
2025-03-09 00:05:31,123.0,0.0
2025-03-09 00:05:32,61.31835185543058,1.0
2025-03-09 00:05:33,92.4787253944209,1.0
2025-03-09 00:05:34,102.0,0.0
2025-03-09 00:05:35,64.95388685793138,0.0
2025-03-09 00:05:36,110.0,0.0
2025-03-09 00:05:37,85.4695453442821,0.0
2025-03-09 00:05:38,76.6768133344924,0.0
2025-03-09 00:05:39,57.57228026118959,1.0
2025-03-09 00:05:40,80.0,0.0
2025-03-09 00:05:41,84.52514758595898,1.0
2025-03-09 00:05:42,124.0,0.0
2025-03-09 00:05:44,93.74424446933244,0.0
2025-03-09 00:05:45,79.51790755658158,1.0
2025-03-09 00:05:47,126.0,1.0
2025-03-09 00:05:48,139.0,0.0
2025-03-09 00:05:49,80.15047686306048,0.0
2025-03-09 00:05:50,94.0,1.0
2025-03-09 00:05:51,60.53117033239297,1.0
2025-03-09 00:05:52,145.0,0.0
2025-03-09 00:05:53,100.0,0.0
2025-03-09 00:05:54,84.50627873126513,0.0
2025-03-09 00:05:55,78.0,0.0
2025-03-09 00:05:56,51.0,0.0
2025-03-09 00:05:57,75.7019722860629,1.0
2025-03-09 00:05:59,92.4787253944209,0.0
2025-03-09 00:06:00,40.0,1.0
2025-03-09 00:06:01,132.0,0.0
2025-03-09 00:06:02,56.0,1.0
2025-03-09 00:06:03,157.0,0.0
2025-03-09 00:06:04,143.0,0.0
2025-03-09 00:06:05,51.0,0.0
2025-03-09 00:06:06,92.4787253944209,0.0
2025-03-09 00:06:07,92.35286119480504,0.0
2025-03-09 00:06:08,78.06980019836153,0.0
2025-03-09 00:06:09,145.0,1.0
2025-03-09 00:06:10,93.96604068573927,1.0
2025-03-09 00:06:11,86.68580364273382,1.0
2025-03-09 00:06:12,66.94200345115796,0.0
2025-03-09 00:06:13,125.0,1.0
2025-03-09 00:06:14,92.4787253944209,0.0
2025-03-09 00:06:15,73.49852167982561,1.0
2025-03-09 00:06:16,116.0,0.0
2025-03-09 00:06:17,112.0,0.0
2025-03-09 00:06:18,107.0,0.0
2025-03-09 00:06:19,78.93317839394372,0.0
2025-03-09 00:06:20,66.37693063836319,1.0
2025-03-09 00:06:21,109.0,0.0
2025-03-09 00:06:22,71.65250561479141,0.0
2025-03-09 00:06:23,82.38055412073005,0.0
2025-03-09 00:06:24,50.0,0.0
2025-03-09 00:06:26,90.0,0.0
2025-03-09 00:06:27,72.47236744903815,1.0
2025-03-09 00:06:28,96.38055211634004,0.0
2025-03-09 00:06:29,87.63643590368662,0.0
2025-03-09 00:06:30,66.0,0.0
2025-03-09 00:06:31,154.0,0.0
2025-03-09 00:06:32,156.0,1.0
2025-03-09 00:06:33,152.0,0.0
2025-03-09 00:06:34,127.0,1.0
2025-03-09 00:06:35,78.0,1.0
2025-03-09 00:06:36,70.68683149418509,1.0
2025-03-09 00:06:37,86.35565640180599,0.0
2025-03-09 00:06:39,46.0,1.0
2025-03-09 00:06:40,68.6735174855998,0.0
2025-03-09 00:06:41,92.4787253944209,0.0
2025-03-09 00:06:42,62.0,1.0
2025-03-09 00:06:43,140.0,1.0
2025-03-09 00:06:44,44.0,1.0
2025-03-09 00:06:45,90.08294174883444,1.0
2025-03-09 00:06:46,149.0,0.0
2025-03-09 00:06:47,69.06046481312835,1.0
2025-03-09 00:06:49,47.0,1.0
2025-03-09 00:06:50,83.68336894287388,1.0
2025-03-09 00:06:51,86.03877343316258,1.0
2025-03-09 00:06:52,160.0,0.0
2025-03-09 00:06:53,72.35485158689389,1.0
2025-03-09 00:06:54,79.71811739506145,0.0
2025-03-09 00:06:55,84.52874547202939,1.0
2025-03-09 00:06:56,148.0,0.0
2025-03-09 00:06:57,126.0,0.0
2025-03-09 00:06:58,68.0,1.0
2025-03-09 00:06:59,92.4787253944209,0.0
2025-03-09 00:07:00,79.47959882347487,0.0
2025-03-09 00:07:01,61.27906756867131,1.0
2025-03-09 00:07:02,72.0,0.0
2025-03-09 00:07:03,110.0,1.0
2025-03-09 00:07:04,58.0,1.0
2025-03-09 00:07:05,80.31632086581888,0.0
2025-03-09 00:07:06,57.0,1.0
2025-03-09 00:07:07,81.18015365022251,0.0
2025-03-09 00:07:08,70.71578269999964,0.0
2025-03-09 00:07:11,85.13841161068142,1.0
2025-03-09 00:07:13,63.47403398782114,0.0
2025-03-09 00:07:14,80.27480833027731,1.0
2025-03-09 00:07:15,101.0,0.0
2025-03-09 00:07:16,80.692578552242,1.0
2025-03-09 00:07:17,79.0,1.0
2025-03-09 00:07:18,68.15757819484756,0.0
2025-03-09 00:07:19,135.0,1.0
2025-03-09 00:07:20,92.4787253944209,0.0
2025-03-09 00:07:21,147.0,1.0
2025-03-09 00:07:22,92.04324515760632,0.0
2025-03-09 00:07:23,131.0,0.0
2025-03-09 00:07:24,151.0,0.0
2025-03-09 00:07:25,155.0,1.0
2025-03-09 00:07:26,92.4787253944209,1.0
2025-03-09 00:07:27,84.0,1.0
2025-03-09 00:07:28,66.50860353487008,1.0
2025-03-09 00:07:29,56.0,1.0
2025-03-09 00:07:30,80.97462857881352,0.0
2025-03-09 00:07:31,42.0,0.0
2025-03-09 00:07:32,55.492326726284986,0.0
2025-03-09 00:07:33,147.0,1.0
2025-03-09 00:07:34,63.5624688575804,1.0
2025-03-09 00:07:35,85.0,0.0
2025-03-09 00:07:36,74.36696777218663,0.0
2025-03-09 00:07:37,78.93572011154593,1.0
2025-03-09 00:07:39,72.528283877556,1.0
2025-03-09 00:07:40,79.26367818973557,1.0
2025-03-09 00:07:41,92.4787253944209,1.0
2025-03-09 00:07:42,130.0,1.0
2025-03-09 00:07:43,104.0,1.0
2025-03-09 00:07:44,88.66746736694397,1.0
2025-03-09 00:07:45,59.96844930400398,1.0
2025-03-09 00:07:46,76.00808854259373,1.0
2025-03-09 00:07:47,80.9065483069231,0.0
2025-03-09 00:07:48,67.36115743381771,1.0
2025-03-09 00:07:49,94.72393462628082,0.0
2025-03-09 00:07:50,72.78218596283864,0.0
2025-03-09 00:07:51,147.0,0.0
2025-03-09 00:07:52,66.52730055780371,0.0
2025-03-09 00:07:53,75.3475208679425,1.0
2025-03-09 00:07:54,79.34892962677338,0.0
2025-03-09 00:07:55,64.0,0.0
2025-03-09 00:07:56,41.0,1.0
2025-03-09 00:07:57,66.0,0.0
2025-03-09 00:07:59,58.0,0.0
2025-03-09 00:08:00,58.28852835204651,0.0
2025-03-09 00:08:01,155.0,1.0
2025-03-09 00:08:02,89.0,0.0
2025-03-09 00:08:04,72.74728691882201,1.0
2025-03-09 00:08:06,67.18843621868886,1.0
2025-03-09 00:08:07,75.0,1.0
2025-03-09 00:08:08,55.0,0.0
2025-03-09 00:08:09,54.122841099429,0.0
2025-03-09 00:08:10,72.31189388257428,0.0
2025-03-09 00:08:11,73.77876719862329,0.0
2025-03-09 00:08:12,78.63004284806077,0.0
2025-03-09 00:08:13,41.0,0.0
2025-03-09 00:08:14,92.4787253944209,0.0
2025-03-09 00:08:15,79.48580879251847,1.0
2025-03-09 00:08:16,79.70753241547786,1.0
2025-03-09 00:08:17,74.35796205047286,1.0
2025-03-09 00:08:18,80.36892384308793,0.0
2025-03-09 00:08:19,71.0,0.0
2025-03-09 00:08:21,92.4787253944209,1.0
2025-03-09 00:08:22,96.0,1.0
2025-03-09 00:08:23,87.88075724852378,1.0
2025-03-09 00:08:24,78.24743320351095,0.0
2025-03-09 00:08:25,75.0,1.0
2025-03-09 00:08:26,74.62429355020518,0.0
2025-03-09 00:08:27,75.0,0.0
2025-03-09 00:08:28,92.4787253944209,0.0
2025-03-09 00:08:29,124.0,0.0
2025-03-09 00:08:30,86.0,0.0
2025-03-09 00:08:31,86.0,1.0
2025-03-09 00:08:32,113.0,1.0
2025-03-09 00:08:33,64.97812544218527,0.0
2025-03-09 00:08:34,86.0,0.0
2025-03-09 00:08:35,75.68468077070509,0.0
2025-03-09 00:08:36,54.561724836737696,0.0
2025-03-09 00:08:37,57.10326543247183,1.0
2025-03-09 00:08:39,63.17650829093908,0.0
2025-03-09 00:08:40,92.4787253944209,0.0
2025-03-09 00:08:41,92.4787253944209,0.0
2025-03-09 00:08:42,154.0,0.0
2025-03-09 00:08:43,66.10901216969455,0.0
2025-03-09 00:08:44,110.0,1.0
2025-03-09 00:08:45,59.18298826275101,0.0
2025-03-09 00:08:46,75.12390076194008,0.0
2025-03-09 00:08:47,62.243173400042686,1.0
2025-03-09 00:08:48,117.0,1.0
2025-03-09 00:08:49,70.51850180769434,0.0
2025-03-09 00:08:50,80.4126626870941,1.0
2025-03-09 00:08:51,80.70945694603873,1.0
2025-03-09 00:08:52,131.0,1.0
2025-03-09 00:08:53,71.41970620253014,1.0
2025-03-09 00:08:54,157.0,1.0
2025-03-09 00:08:55,76.0,0.0
2025-03-09 00:08:56,74.92920869998346,0.0
2025-03-09 00:08:57,93.77220549766513,0.0
2025-03-09 00:08:58,97.0,0.0
2025-03-09 00:08:59,92.4787253944209,1.0
2025-03-09 00:09:00,81.0788033311976,1.0
2025-03-09 00:09:01,94.54695283717248,1.0
2025-03-09 00:09:02,78.0,0.0
2025-03-09 00:09:03,92.4787253944209,1.0
2025-03-09 00:09:04,56.90968967317319,1.0
2025-03-09 00:09:07,80.72410736431809,1.0
2025-03-09 00:09:08,92.4787253944209,1.0
2025-03-09 00:09:09,84.73726230852368,0.0
2025-03-09 00:09:10,73.15834482195021,1.0
2025-03-09 00:09:11,79.39705134054404,1.0
2025-03-09 00:09:12,120.0,1.0
2025-03-09 00:09:13,94.0,0.0
2025-03-09 00:09:14,52.0,0.0
2025-03-09 00:09:15,65.1397897582893,0.0
2025-03-09 00:09:16,62.30759683686704,0.0
2025-03-09 00:09:17,89.0,0.0
2025-03-09 00:09:18,158.0,1.0
2025-03-09 00:09:19,158.0,0.0
2025-03-09 00:09:21,71.20213405323324,0.0
2025-03-09 00:09:22,92.4787253944209,0.0
2025-03-09 00:09:23,67.66517933321721,1.0
2025-03-09 00:09:24,72.0,1.0
2025-03-09 00:09:25,92.4787253944209,0.0
2025-03-09 00:09:26,79.98883194768213,1.0
2025-03-09 00:09:27,70.0,1.0
2025-03-09 00:09:28,75.0,0.0
2025-03-09 00:09:30,80.23547657871305,1.0
2025-03-09 00:09:31,59.0,1.0
2025-03-09 00:09:32,85.21383295429399,1.0
2025-03-09 00:09:33,92.4787253944209,0.0
2025-03-09 00:09:34,85.0,0.0
2025-03-09 00:09:35,67.52570746750796,1.0
2025-03-09 00:09:36,111.0,1.0
2025-03-09 00:09:37,68.06240461468532,1.0
2025-03-09 00:09:38,76.39452466029198,0.0
2025-03-09 00:09:39,55.42403706189458,0.0
2025-03-09 00:09:40,138.0,0.0
2025-03-09 00:09:41,120.0,1.0
2025-03-09 00:09:42,117.0,0.0
2025-03-09 00:09:43,92.4787253944209,1.0
2025-03-09 00:09:44,59.0,1.0
2025-03-09 00:09:45,80.25937280254651,1.0
2025-03-09 00:09:46,84.45211534611484,0.0
2025-03-09 00:09:47,46.0,0.0
2025-03-09 00:09:48,81.7929381998235,0.0
2025-03-09 00:09:49,59.0,0.0
2025-03-09 00:09:50,100.46054535942793,1.0
2025-03-09 00:09:51,76.28617450404967,0.0
2025-03-09 00:09:53,66.0,0.0
2025-03-09 00:09:54,55.6556691238281,0.0
2025-03-09 00:09:55,87.09279538888994,1.0
2025-03-09 00:09:56,54.32181623522699,0.0
2025-03-09 00:09:57,129.0,0.0
2025-03-09 00:09:58,127.0,1.0
2025-03-09 00:09:59,70.18255889618409,0.0
2025-03-09 00:10:00,112.0,0.0
2025-03-09 00:10:01,92.4787253944209,1.0
2025-03-09 00:10:03,70.92860441823612,0.0
2025-03-09 00:10:05,78.82290440604882,0.0
2025-03-09 00:10:06,66.0,0.0
2025-03-09 00:10:07,92.4787253944209,0.0
2025-03-09 00:10:08,84.57537163279767,0.0
2025-03-09 00:10:09,92.4787253944209,1.0
2025-03-09 00:10:10,66.18181501014581,0.0
2025-03-09 00:10:11,102.0,1.0
2025-03-09 00:10:12,70.85369491185969,1.0
2025-03-09 00:10:13,89.0,1.0
2025-03-09 00:10:14,62.68564688568748,0.0
2025-03-09 00:10:15,80.0,0.0
2025-03-09 00:10:16,120.0,0.0
2025-03-09 00:10:17,67.0,0.0
2025-03-09 00:10:18,50.0,0.0
2025-03-09 00:10:19,50.0,0.0
2025-03-09 00:10:20,74.44077914685981,1.0
2025-03-09 00:10:21,71.83703463635155,1.0
2025-03-09 00:10:22,72.0,0.0
2025-03-09 00:10:23,61.66919989012166,0.0
2025-03-09 00:10:24,76.17217256072938,1.0
2025-03-09 00:10:25,86.52089550250096,0.0
2025-03-09 00:10:26,90.0,1.0
2025-03-09 00:10:27,132.0,1.0
2025-03-09 00:10:28,95.0,1.0
2025-03-09 00:10:29,72.29583106537928,0.0
2025-03-09 00:10:30,76.95640528312316,0.0
2025-03-09 00:10:32,74.37995990633968,0.0
2025-03-09 00:10:33,61.0,1.0
2025-03-09 00:10:35,76.70442998721363,1.0
2025-03-09 00:10:37,54.40196027379121,1.0
2025-03-09 00:10:38,119.0,0.0
2025-03-09 00:10:39,72.00303943335686,1.0
2025-03-09 00:10:40,92.4787253944209,1.0
2025-03-09 00:10:41,74.91024725776997,1.0
2025-03-09 00:10:42,124.0,1.0
2025-03-09 00:10:44,92.4787253944209,1.0
2025-03-09 00:10:45,126.0,0.0
2025-03-09 00:10:46,79.95068429689331,1.0
2025-03-09 00:10:47,92.4787253944209,1.0
2025-03-09 00:10:48,116.0,0.0
2025-03-09 00:10:49,80.1775781570884,0.0
2025-03-09 00:10:50,81.42042123361956,0.0
2025-03-09 00:10:51,63.44991502600097,1.0
2025-03-09 00:10:52,150.0,1.0
2025-03-09 00:10:53,81.93217601658704,1.0
2025-03-09 00:10:54,89.0,0.0
